USN,SCODE,CIE,SEE,TOT,RESULT,GRADE,DATE,ExamType
4JN18CS056,18PHYL16,36,51,87,P,9,12019,Regular
4JN18CS056,18ELEL17,35,54,89,P,9,12019,Regular
4JN18CS056,18EGH18,33,44,77,P,8,12019,Regular
4JN18CS057,18MAT11,37,56,93,P,10,12019,Regular
4JN18CS057,18PHY12,23,27,50,P,6,12019,Regular
4JN18CS057,18ELE13,32,27,59,P,6,12019,Regular
4JN18CS057,18CIV14,36,21,57,P,6,12019,Regular
4JN18CS057,18EGDL15,38,42,80,P,9,12019,Regular
4JN18CS057,18PHYL16,32,42,74,P,8,12019,Regular
4JN18CS057,18ELEL17,35,51,86,P,9,12019,Regular
4JN18CS057,18EGH18,33,42,75,P,8,12019,Regular
4JN18CS058,18MAT11,39,49,88,P,9,12019,Regular
4JN18CS058,18PHY12,34,44,78,P,8,12019,Regular
4JN18CS058,18ELE13,38,38,76,P,8,12019,Regular
4JN18CS058,18CIV14,38,26,64,P,7,12019,Regular
4JN18CS058,18EGDL15,39,47,86,P,9,12019,Regular
4JN18CS058,18PHYL16,36,38,74,P,8,12019,Regular
4JN18CS058,18ELEL17,34,51,85,P,9,12019,Regular
4JN18CS058,18EGH18,33,36,69,P,7,12019,Regular
4JN18CS059,18MAT11,34,33,67,P,7,12019,Regular
4JN18CS059,18PHY12,30,37,67,P,7,12019,Regular
4JN18CS059,18ELE13,23,28,51,P,6,12019,Regular
4JN18CS059,18CIV14,36,24,60,P,7,12019,Regular
4JN18CS059,18EGDL15,39,55,94,P,10,12019,Regular
4JN18CS059,18PHYL16,33,28,61,P,7,12019,Regular
4JN18CS059,18ELEL17,32,51,83,P,9,12019,Regular
4JN18CS059,18EGH18,30,33,63,P,7,12019,Regular
4JN18CS060,18MAT11,38,49,87,P,9,12019,Regular
4JN18CS060,18PHY12,38,46,84,P,9,12019,Regular
4JN18CS060,18ELE13,36,24,60,P,7,12019,Regular
4JN18CS060,18CIV14,40,29,69,P,7,12019,Regular
4JN18CS060,18EGDL15,39,40,79,P,8,12019,Regular
4JN18CS060,18PHYL16,33,48,81,P,9,12019,Regular
4JN18CS060,18ELEL17,34,54,88,P,9,12019,Regular
4JN18CS060,18EGH18,33,42,75,P,8,12019,Regular
4JN18CS061,18MAT11,38,29,67,P,7,12019,Regular
4JN18CS061,18PHY12,33,44,77,P,8,12019,Regular
4JN18CS061,18ELE13,32,33,65,P,7,12019,Regular
4JN18CS061,18CIV14,36,25,61,P,7,12019,Regular
4JN18CS061,18EGDL15,39,44,83,P,9,12019,Regular
4JN18CS061,18PHYL16,31,44,75,P,8,12019,Regular
4JN18CS061,18ELEL17,36,45,81,P,9,12019,Regular
4JN18CS061,18EGH18,30,39,69,P,7,12019,Regular
4JN18CS062,18MAT11,35,36,71,P,8,12019,Regular
4JN18CS062,18PHY12,27,36,63,P,7,12019,Regular
4JN18CS062,18ELE13,26,24,50,P,6,12019,Regular
4JN18CS062,18CIV14,35,26,61,P,7,12019,Regular
4JN18CS062,18EGDL15,39,47,86,P,9,12019,Regular
4JN18CS062,18PHYL16,35,51,86,P,9,12019,Regular
4JN18CS062,18ELEL17,36,57,93,P,10,12019,Regular
4JN18CS062,18EGH18,31,41,72,P,8,12019,Regular
4JN18CS063,18MAT11,28,24,52,P,6,12019,Regular
4JN18CS063,18PHY12,20,22,42,P,4,12019,Regular
4JN18CS063,18ELE13,28,24,52,P,6,12019,Regular
4JN18CS063,18CIV14,32,21,53,P,6,12019,Regular
4JN18CS063,18EGDL15,37,21,58,P,6,12019,Regular
4JN18CS063,18PHYL16,32,29,61,P,7,12019,Regular
4JN18CS063,18ELEL17,34,29,63,P,7,12019,Regular
4JN18CS063,18EGH18,24,30,54,P,6,12019,Regular
4JN18CS064,18MAT11,37,51,88,P,9,12019,Regular
4JN18CS064,18PHY12,29,45,74,P,8,12019,Regular
4JN18CS064,18ELE13,28,42,70,P,8,12019,Regular
4JN18CS064,18CIV14,32,35,67,P,7,12019,Regular
4JN18CS064,18EGDL15,39,48,87,P,9,12019,Regular
4JN18CS064,18PHYL16,35,41,76,P,8,12019,Regular
4JN18CS064,18ELEL17,36,46,82,P,9,12019,Regular
4JN18CS064,18EGH18,27,37,64,P,7,12019,Regular
4JN18CS065,18MAT11,30,50,80,P,9,12019,Regular
4JN18CS065,18PHY12,25,27,52,P,6,12019,Regular
4JN18CS065,18ELE13,26,24,50,P,6,12019,Regular
4JN18CS065,18CIV14,36,28,64,P,7,12019,Regular
4JN18CS065,18EGDL15,39,48,87,P,9,12019,Regular
4JN18CS065,18PHYL16,31,51,82,P,9,12019,Regular
4JN18CS065,18ELEL17,35,52,87,P,9,12019,Regular
4JN18CS065,18EGH18,29,33,62,P,7,12019,Regular
4JN18CS066,18MAT11,39,39,78,P,8,12019,Regular
4JN18CS066,18PHY12,32,33,65,P,7,12019,Regular
4JN18CS066,18ELE13,32,27,59,P,6,12019,Regular
4JN18CS066,18CIV14,39,41,80,P,9,12019,Regular
4JN18CS066,18EGDL15,39,48,87,P,9,12019,Regular
4JN18CS066,18PHYL16,31,48,79,P,8,12019,Regular
4JN18CS066,18ELEL17,35,56,91,P,10,12019,Regular
4JN18CS066,18EGH18,35,50,85,P,9,12019,Regular
4JN18CS067,18MAT11,31,24,55,P,6,12019,Regular
4JN18CS067,18PHY12,25,25,50,P,6,12019,Regular
4JN18CS067,18ELE13,32,45,77,P,8,12019,Regular
4JN18CS067,18CIV14,27,25,52,P,6,12019,Regular
4JN18CS067,18EGDL15,37,47,84,P,9,12019,Regular
4JN18CS067,18PHYL16,30,45,75,P,8,12019,Regular
4JN18CS067,18ELEL17,35,52,87,P,9,12019,Regular
4JN18CS067,18EGH18,30,24,54,P,6,12019,Regular
4JN18CS068,18MAT11,33,57,90,P,10,12019,Regular
4JN18CS068,18PHY12,32,51,83,P,9,12019,Regular
4JN18CS068,18ELE13,39,36,75,P,8,12019,Regular
4JN18CS068,18CIV14,39,33,72,P,8,12019,Regular
4JN18CS068,18EGDL15,38,48,86,P,9,12019,Regular
4JN18CS068,18PHYL16,35,45,80,P,9,12019,Regular
4JN18CS068,18ELEL17,35,48,83,P,9,12019,Regular
4JN18CS068,18EGH18,33,31,64,P,7,12019,Regular
4JN18CS069,18MAT11,28,35,63,P,7,12019,Regular
4JN18CS069,18PHY12,25,18,43,F,0,12019,Regular
4JN18CS069,18ELE13,26,14,40,F,0,12019,Regular
4JN18CS069,18CIV14,25,25,50,P,6,12019,Regular
4JN18CS069,18EGDL15,37,54,91,P,10,12019,Regular
4JN18CS069,18PHYL16,31,30,61,P,7,12019,Regular
4JN18CS069,18ELEL17,35,51,86,P,9,12019,Regular
4JN18CS069,18EGH18,27,38,65,P,7,12019,Regular
4JN18CS070,18MAT11,40,56,96,P,10,12019,Regular
4JN18CS070,18PHY12,33,43,76,P,8,12019,Regular
4JN18CS070,18ELE13,34,39,73,P,8,12019,Regular
4JN18CS070,18CIV14,39,45,84,P,9,12019,Regular
4JN18CS070,18EGDL15,39,54,93,P,10,12019,Regular
4JN18CS070,18PHYL16,35,45,80,P,9,12019,Regular
4JN18CS070,18ELEL17,34,53,87,P,9,12019,Regular
4JN18CS070,18EGH18,31,39,70,P,8,12019,Regular
4JN18CS071,18MAT11,36,57,93,P,10,12019,Regular
4JN18CS071,18PHY12,23,43,66,P,7,12019,Regular
4JN18CS071,18ELE13,36,31,67,P,7,12019,Regular
4JN18CS071,18CIV14,36,21,57,P,6,12019,Regular
4JN18CS071,18EGDL15,39,36,75,P,8,12019,Regular
4JN18CS071,18PHYL16,34,45,79,P,8,12019,Regular
4JN18CS071,18ELEL17,34,49,83,P,9,12019,Regular
4JN18CS071,18EGH18,31,35,66,P,7,12019,Regular
4JN18CS072,18MAT11,36,35,71,P,8,12019,Regular
4JN18CS072,18PHY12,32,45,77,P,8,12019,Regular
4JN18CS072,18ELE13,37,42,79,P,8,12019,Regular
4JN18CS072,18CIV14,40,33,73,P,8,12019,Regular
4JN18CS072,18EGDL15,37,50,87,P,9,12019,Regular
4JN18CS072,18PHYL16,31,53,84,P,9,12019,Regular
4JN18CS072,18ELEL17,37,53,90,P,10,12019,Regular
4JN18CS072,18EGH18,34,37,71,P,8,12019,Regular
4JN18CS073,18MAT11,40,59,99,P,10,12019,Regular
4JN18CS073,18PHY12,33,48,81,P,9,12019,Regular
4JN18CS073,18ELE13,39,46,85,P,9,12019,Regular
4JN18CS073,18CIV14,39,36,75,P,8,12019,Regular
4JN18CS073,18EGDL15,32,52,84,P,9,12019,Regular
4JN18CS073,18PHYL16,36,51,87,P,9,12019,Regular
4JN18CS073,18ELEL17,34,56,90,P,10,12019,Regular
4JN18CS073,18EGH18,34,35,69,P,7,12019,Regular
4JN18CS074,18MAT11,39,45,84,P,9,12019,Regular
4JN18CS074,18PHY12,29,39,68,P,7,12019,Regular
4JN18CS074,18ELE13,38,34,72,P,8,12019,Regular
4JN18CS074,18CIV14,37,28,65,P,7,12019,Regular
4JN18CS074,18EGDL15,37,45,82,P,9,12019,Regular
4JN18CS074,18PHYL16,34,46,80,P,9,12019,Regular
4JN18CS074,18ELEL17,33,51,84,P,9,12019,Regular
4JN18CS074,18EGH18,32,39,71,P,8,12019,Regular
4JN18CS075,18MAT11,36,53,89,P,9,12019,Regular
4JN18CS075,18PHY12,23,40,63,P,7,12019,Regular
4JN18CS075,18ELE13,31,36,67,P,7,12019,Regular
4JN18CS075,18CIV14,40,28,68,P,7,12019,Regular
4JN18CS075,18EGDL15,37,44,81,P,9,12019,Regular
4JN18CS075,18PHYL16,28,49,77,P,8,12019,Regular
4JN18CS075,18ELEL17,33,45,78,P,8,12019,Regular
4JN18CS075,18EGH18,32,35,67,P,7,12019,Regular
4JN18CS076,18MAT11,40,53,93,P,10,12019,Regular
4JN18CS076,18PHY12,33,49,82,P,9,12019,Regular
4JN18CS076,18ELE13,30,38,68,P,7,12019,Regular
4JN18CS076,18CIV14,39,34,73,P,8,12019,Regular
4JN18CS076,18EGDL15,39,50,89,P,9,12019,Regular
4JN18CS076,18PHYL16,35,38,73,P,8,12019,Regular
4JN18CS076,18ELEL17,34,56,90,P,10,12019,Regular
4JN18CS076,18EGH18,25,33,58,P,6,12019,Regular
4JN18CS077,18MAT11,29,50,79,P,8,12019,Regular
4JN18CS077,18PHY12,21,26,47,P,5,12019,Regular
4JN18CS077,18ELE13,29,28,57,P,6,12019,Regular
4JN18CS077,18CIV14,33,24,57,P,6,12019,Regular
4JN18CS077,18EGDL15,30,30,60,P,7,12019,Regular
4JN18CS077,18PHYL16,31,33,64,P,7,12019,Regular
4JN18CS077,18ELEL17,33,44,77,P,8,12019,Regular
4JN18CS077,18EGH18,30,24,54,P,6,12019,Regular
4JN18CS079,18MAT11,39,45,84,P,9,12019,Regular
4JN18CS079,18PHY12,32,35,67,P,7,12019,Regular
4JN18CS079,18ELE13,36,37,73,P,8,12019,Regular
4JN18CS079,18CIV14,40,33,73,P,8,12019,Regular
4JN18CS079,18EGDL15,35,54,89,P,9,12019,Regular
4JN18CS079,18PHYL16,31,42,73,P,8,12019,Regular
4JN18CS079,18ELEL17,38,52,90,P,10,12019,Regular
4JN18CS079,18EGH18,31,37,68,P,7,12019,Regular
4JN18CS080,18MAT11,36,48,84,P,9,12019,Regular
4JN18CS080,18PHY12,17,27,44,P,4,12019,Regular
4JN18CS080,18ELE13,29,26,55,P,6,12019,Regular
4JN18CS080,18CIV14,30,21,51,P,6,12019,Regular
4JN18CS080,18EGDL15,35,36,71,P,8,12019,Regular
4JN18CS080,18PHYL16,29,37,66,P,7,12019,Regular
4JN18CS080,18ELEL17,27,45,72,P,8,12019,Regular
4JN18CS080,18EGH18,31,39,70,P,8,12019,Regular
4JN18CS081,18MAT11,38,43,81,P,9,12019,Regular
4JN18CS081,18PHY12,27,47,74,P,8,12019,Regular
4JN18CS081,18ELE13,36,38,74,P,8,12019,Regular
4JN18CS081,18CIV14,39,28,67,P,7,12019,Regular
4JN18CS081,18EGDL15,37,51,88,P,9,12019,Regular
4JN18CS081,18PHYL16,35,41,76,P,8,12019,Regular
4JN18CS081,18ELEL17,35,56,91,P,10,12019,Regular
4JN18CS081,18EGH18,34,42,76,P,8,12019,Regular
4JN18CS082,18MAT11,21,21,42,P,4,12019,Regular
4JN18CS082,18PHY12,16,7,23,F,0,12019,Regular
4JN18CS082,18ELE13,23,14,37,F,0,12019,Regular
4JN18CS082,18CIV14,24,10,34,F,0,12019,Regular
4JN18CS082,18EGDL15,34,32,66,P,7,12019,Regular
4JN18CS082,18PHYL16,31,24,55,P,6,12019,Regular
4JN18CS082,18ELEL17,34,57,91,P,10,12019,Regular
4JN18CS082,18EGH18,28,24,52,P,6,12019,Regular
4JN18CS083,18MAT11,34,54,88,P,9,12019,Regular
4JN18CS083,18PHY12,35,57,92,P,10,12019,Regular
4JN18CS083,18ELE13,37,38,75,P,8,12019,Regular
4JN18CS083,18CIV14,38,34,72,P,8,12019,Regular
4JN18CS083,18EGDL15,40,52,92,P,10,12019,Regular
4JN18CS083,18PHYL16,37,41,78,P,8,12019,Regular
4JN18CS083,18ELEL17,34,55,89,P,9,12019,Regular
4JN18CS083,18EGH18,32,45,77,P,8,12019,Regular
4JN18CS084,18MAT11,40,58,98,P,10,12019,Regular
4JN18CS084,18PHY12,37,56,93,P,10,12019,Regular
4JN18CS084,18ELE13,35,53,88,P,9,12019,Regular
4JN18CS084,18CIV14,40,35,75,P,8,12019,Regular
4JN18CS084,18EGDL15,38,46,84,P,9,12019,Regular
4JN18CS084,18PHYL16,35,40,75,P,8,12019,Regular
4JN18CS084,18ELEL17,36,54,90,P,10,12019,Regular
4JN18CS084,18EGH18,32,36,68,P,7,12019,Regular
4JN18CS085,18MAT11,26,50,76,P,8,12019,Regular
4JN18CS085,18PHY12,25,35,60,P,7,12019,Regular
4JN18CS085,18ELE13,34,23,57,P,6,12019,Regular
4JN18CS085,18CIV14,34,23,57,P,6,12019,Regular
4JN18CS085,18EGDL15,40,47,87,P,9,12019,Regular
4JN18CS085,18PHYL16,31,34,65,P,7,12019,Regular
4JN18CS085,18ELEL17,34,55,89,P,9,12019,Regular
4JN18CS085,18EGH18,31,34,65,P,7,12019,Regular
4JN18CS086,18MAT11,40,50,90,P,10,12019,Regular
4JN18CS086,18PHY12,33,41,74,P,8,12019,Regular
4JN18CS086,18ELE13,38,46,84,P,9,12019,Regular
4JN18CS086,18CIV14,37,40,77,P,8,12019,Regular
4JN18CS086,18EGDL15,40,55,95,P,10,12019,Regular
4JN18CS086,18PHYL16,32,32,64,P,7,12019,Regular
4JN18CS086,18ELEL17,35,54,89,P,9,12019,Regular
4JN18CS086,18EGH18,34,44,78,P,8,12019,Regular
4JN18CS087,18MAT11,28,27,55,P,6,12019,Regular
4JN18CS087,18PHY12,16,15,31,F,0,12019,Regular
4JN18CS087,18ELE13,26,24,50,P,6,12019,Regular
4JN18CS087,18CIV14,33,26,59,P,6,12019,Regular
4JN18CS087,18EGDL15,38,56,94,P,10,12019,Regular
4JN18CS087,18PHYL16,28,43,71,P,8,12019,Regular
4JN18CS087,18ELEL17,35,54,89,P,9,12019,Regular
4JN18CS087,18EGH18,28,28,56,P,6,12019,Regular
4JN18CS088,18MAT11,38,60,98,P,10,12019,Regular
4JN18CS088,18PHY12,27,40,67,P,7,12019,Regular
4JN18CS088,18ELE13,24,38,62,P,7,12019,Regular
4JN18CS088,18CIV14,31,27,58,P,6,12019,Regular
4JN18CS088,18EGDL15,37,53,90,P,10,12019,Regular
4JN18CS088,18PHYL16,35,52,87,P,9,12019,Regular
4JN18CS088,18ELEL17,34,55,89,P,9,12019,Regular
4JN18CS088,18EGH18,31,48,79,P,8,12019,Regular
4JN18CS089,18MAT11,39,47,86,P,9,12019,Regular
4JN18CS089,18PHY12,25,44,69,P,7,12019,Regular
4JN18CS089,18ELE13,37,48,85,P,9,12019,Regular
4JN18CS089,18CIV14,30,29,59,P,6,12019,Regular
4JN18CS089,18EGDL15,36,50,86,P,9,12019,Regular
4JN18CS089,18PHYL16,33,52,85,P,9,12019,Regular
4JN18CS089,18ELEL17,35,54,89,P,9,12019,Regular
4JN18CS089,18EGH18,32,39,71,P,8,12019,Regular
4JN18CS090,18MAT11,20,26,46,P,5,12019,Regular
4JN18CS090,18PHY12,16,6,22,F,0,12019,Regular
4JN18CS090,18ELE13,19,15,34,F,0,12019,Regular
4JN18CS090,18CIV14,25,14,39,F,0,12019,Regular
4JN18CS090,18EGDL15,37,29,66,P,7,12019,Regular
4JN18CS090,18PHYL16,20,36,56,P,6,12019,Regular
4JN18CS090,18ELEL17,34,50,84,P,9,12019,Regular
4JN18CS090,18EGH18,30,32,62,P,7,12019,Regular
4JN18CS091,18MAT11,26,51,77,P,8,12019,Regular
4JN18CS091,18PHY12,28,41,69,P,7,12019,Regular
4JN18CS091,18ELE13,32,30,62,P,7,12019,Regular
4JN18CS091,18CIV14,38,26,64,P,7,12019,Regular
4JN18CS091,18EGDL15,36,52,88,P,9,12019,Regular
4JN18CS091,18PHYL16,32,28,60,P,7,12019,Regular
4JN18CS091,18ELEL17,34,56,90,P,10,12019,Regular
4JN18CS091,18EGH18,29,36,65,P,7,12019,Regular
4JN18CS092,18MAT11,40,59,99,P,10,12019,Regular
4JN18CS092,18PHY12,39,58,97,P,10,12019,Regular
4JN18CS092,18ELE13,40,57,97,P,10,12019,Regular
4JN18CS092,18CIV14,38,44,82,P,9,12019,Regular
4JN18CS092,18EGDL15,40,55,95,P,10,12019,Regular
4JN18CS092,18PHYL16,37,56,93,P,10,12019,Regular
4JN18CS092,18ELEL17,34,56,90,P,10,12019,Regular
4JN18CS092,18EGH18,35,47,82,P,9,12019,Regular
4JN18CS093,18MAT11,22,30,52,P,6,12019,Regular
4JN18CS093,18PHY12,24,30,54,P,6,12019,Regular
4JN18CS093,18ELE13,27,21,48,P,5,12019,Regular
4JN18CS093,18CIV14,28,23,51,P,6,12019,Regular
4JN18CS093,18EGDL15,32,33,65,P,7,12019,Regular
4JN18CS093,18PHYL16,32,33,65,P,7,12019,Regular
4JN18CS093,18ELEL17,34,52,86,P,9,12019,Regular
4JN18CS093,18EGH18,31,39,70,P,8,12019,Regular
4JN18CS094,18MAT11,31,34,65,P,7,12019,Regular
4JN18CS094,18PHY12,24,44,68,P,7,12019,Regular
4JN18CS094,18ELE13,25,21,46,P,5,12019,Regular
4JN18CS094,18CIV14,31,31,62,P,7,12019,Regular
4JN18CS094,18EGDL15,39,30,69,P,7,12019,Regular
4JN18CS094,18PHYL16,33,41,74,P,8,12019,Regular
4JN18CS094,18ELEL17,35,53,88,P,9,12019,Regular
4JN18CS094,18EGH18,28,37,65,P,7,12019,Regular
4JN18CS095,18MAT11,38,53,91,P,10,12019,Regular
4JN18CS095,18PHY12,32,49,81,P,9,12019,Regular
4JN18CS095,18ELE13,36,36,72,P,8,12019,Regular
4JN18CS095,18CIV14,39,31,70,P,8,12019,Regular
4JN18CS095,18EGDL15,40,51,91,P,10,12019,Regular
4JN18CS095,18PHYL16,35,54,89,P,9,12019,Regular
4JN18CS095,18ELEL17,34,54,88,P,9,12019,Regular
4JN18CS095,18EGH18,31,32,63,P,7,12019,Regular
4JN18CS096,18MAT11,40,52,92,P,10,12019,Regular
4JN18CS096,18PHY12,34,38,72,P,8,12019,Regular
4JN18CS096,18ELE13,35,26,61,P,7,12019,Regular
4JN18CS096,18CIV14,40,28,68,P,7,12019,Regular
4JN18CS096,18EGDL15,37,57,94,P,10,12019,Regular
4JN18CS096,18PHYL16,32,54,86,P,9,12019,Regular
4JN18CS096,18ELEL17,38,54,92,P,10,12019,Regular
4JN18CS096,18EGH18,34,44,78,P,8,12019,Regular
4JN18CS097,18MAT11,28,23,51,P,6,12019,Regular
4JN18CS097,18PHY12,28,25,53,P,6,12019,Regular
4JN18CS097,18ELE13,25,23,48,P,5,12019,Regular
4JN18CS097,18CIV14,37,23,60,P,7,12019,Regular
4JN18CS097,18EGDL15,36,53,89,P,9,12019,Regular
4JN18CS097,18PHYL16,30,39,69,P,7,12019,Regular
4JN18CS097,18ELEL17,35,55,90,P,10,12019,Regular
4JN18CS097,18EGH18,29,44,73,P,8,12019,Regular
4JN18CS098,18MAT11,39,57,96,P,10,12019,Regular
4JN18CS098,18PHY12,32,47,79,P,8,12019,Regular
4JN18CS098,18ELE13,27,38,65,P,7,12019,Regular
4JN18CS098,18CIV14,39,24,63,P,7,12019,Regular
4JN18CS098,18EGDL15,38,38,76,P,8,12019,Regular
4JN18CS098,18PHYL16,35,47,82,P,9,12019,Regular
4JN18CS098,18ELEL17,36,54,90,P,10,12019,Regular
4JN18CS098,18EGH18,30,39,69,P,7,12019,Regular
4JN18CS099,18MAT11,28,50,78,P,8,12019,Regular
4JN18CS099,18PHY12,28,36,64,P,7,12019,Regular
4JN18CS099,18ELE13,32,21,53,P,6,12019,Regular
4JN18CS099,18CIV14,31,21,52,P,6,12019,Regular
4JN18CS099,18EGDL15,34,33,67,P,7,12019,Regular
4JN18CS099,18PHYL16,32,36,68,P,7,12019,Regular
4JN18CS099,18ELEL17,34,53,87,P,9,12019,Regular
4JN18CS099,18EGH18,30,38,68,P,7,12019,Regular
4JN18CS100,18MAT11,36,49,85,P,9,12019,Regular
4JN18CS100,18PHY12,24,42,66,P,7,12019,Regular
4JN18CS100,18ELE13,34,41,75,P,8,12019,Regular
4JN18CS100,18CIV14,38,27,65,P,7,12019,Regular
4JN18CS100,18EGDL15,40,54,94,P,10,12019,Regular
4JN18CS100,18PHYL16,35,51,86,P,9,12019,Regular
4JN18CS100,18ELEL17,32,52,84,P,9,12019,Regular
4JN18CS100,18EGH18,29,35,64,P,7,12019,Regular
4JN18CS101,18MAT11,39,60,99,P,10,12019,Regular
4JN18CS101,18PHY12,23,21,44,P,4,12019,Regular
4JN18CS101,18ELE13,30,27,57,P,6,12019,Regular
4JN18CS101,18CIV14,36,35,71,P,8,12019,Regular
4JN18CS101,18EGDL15,34,49,83,P,9,12019,Regular
4JN18CS101,18PHYL16,28,38,66,P,7,12019,Regular
4JN18CS101,18ELEL17,34,54,88,P,9,12019,Regular
4JN18CS101,18EGH18,25,30,55,P,6,12019,Regular
4JN18CS102,18MAT11,39,42,81,P,9,12019,Regular
4JN18CS102,18PHY12,32,49,81,P,9,12019,Regular
4JN18CS102,18ELE13,32,45,77,P,8,12019,Regular
4JN18CS102,18CIV14,39,32,71,P,8,12019,Regular
4JN18CS102,18EGDL15,37,53,90,P,10,12019,Regular
4JN18CS102,18PHYL16,31,38,69,P,7,12019,Regular
4JN18CS102,18ELEL17,34,51,85,P,9,12019,Regular
4JN18CS102,18EGH18,31,43,74,P,8,12019,Regular
4JN18CS103,18MAT11,32,38,70,P,8,12019,Regular
4JN18CS103,18PHY12,31,47,78,P,8,12019,Regular
4JN18CS103,18ELE13,35,32,67,P,7,12019,Regular
4JN18CS103,18CIV14,33,23,56,P,6,12019,Regular
4JN18CS103,18EGDL15,36,39,75,P,8,12019,Regular
4JN18CS103,18PHYL16,35,51,86,P,9,12019,Regular
4JN18CS103,18ELEL17,35,56,91,P,10,12019,Regular
4JN18CS103,18EGH18,29,37,66,P,7,12019,Regular
4JN18CS104,18MAT11,39,58,97,P,10,12019,Regular
4JN18CS104,18PHY12,30,45,75,P,8,12019,Regular
4JN18CS104,18ELE13,39,47,86,P,9,12019,Regular
4JN18CS104,18CIV14,39,35,74,P,8,12019,Regular
4JN18CS104,18EGDL15,40,54,94,P,10,12019,Regular
4JN18CS104,18PHYL16,36,49,85,P,9,12019,Regular
4JN18CS104,18ELEL17,35,54,89,P,9,12019,Regular
4JN18CS104,18EGH18,32,40,72,P,8,12019,Regular
4JN18CS105,18MAT11,27,26,53,P,6,12019,Regular
4JN18CS105,18PHY12,21,21,42,P,4,12019,Regular
4JN18CS105,18ELE13,23,21,44,P,4,12019,Regular
4JN18CS105,18CIV14,31,21,52,P,6,12019,Regular
4JN18CS105,18EGDL15,35,52,87,P,9,12019,Regular
4JN18CS105,18PHYL16,33,44,77,P,8,12019,Regular
4JN18CS105,18ELEL17,37,51,88,P,9,12019,Regular
4JN18CS105,18EGH18,31,34,65,P,7,12019,Regular
4JN18CS106,18MAT11,37,44,81,P,9,12019,Regular
4JN18CS106,18PHY12,31,36,67,P,7,12019,Regular
4JN18CS106,18ELE13,33,35,68,P,7,12019,Regular
4JN18CS106,18CIV14,38,28,66,P,7,12019,Regular
4JN18CS106,18EGDL15,34,53,87,P,9,12019,Regular
4JN18CS106,18PHYL16,33,44,77,P,8,12019,Regular
4JN18CS106,18ELEL17,36,50,86,P,9,12019,Regular
4JN18CS106,18EGH18,32,30,62,P,7,12019,Regular
4JN18CS107,18MAT11,29,53,82,P,9,12019,Regular
4JN18CS107,18PHY12,32,34,66,P,7,12019,Regular
4JN18CS107,18ELE13,31,38,69,P,7,12019,Regular
4JN18CS107,18CIV14,32,21,53,P,6,12019,Regular
4JN18CS107,18EGDL15,34,41,75,P,8,12019,Regular
4JN18CS107,18PHYL16,32,39,71,P,8,12019,Regular
4JN18CS107,18ELEL17,34,54,88,P,9,12019,Regular
4JN18CS107,18EGH18,29,35,64,P,7,12019,Regular
4JN18CS108,18MAT11,30,0,30,A,0,12019,Regular
4JN18CS108,18PHY12,16,0,16,A,0,12019,Regular
4JN18CS108,18ELE13,21,0,21,A,0,12019,Regular
4JN18CS108,18CIV14,21,0,21,A,0,12019,Regular
4JN18CS108,18EGDL15,30,26,56,P,6,12019,Regular
4JN18CS108,18PHYL16,25,0,25,A,0,12019,Regular
4JN18CS108,18ELEL17,36,0,36,A,0,12019,Regular
4JN18CS108,18EGH18,29,0,29,A,0,12019,Regular
4JN18CS109,18MAT11,37,57,94,P,10,12019,Regular
4JN18CS109,18PHY12,35,50,85,P,9,12019,Regular
4JN18CS109,18ELE13,37,45,82,P,9,12019,Regular
4JN18CS109,18CIV14,38,27,65,P,7,12019,Regular
4JN18CS109,18EGDL15,34,47,81,P,9,12019,Regular
4JN18CS109,18PHYL16,35,54,89,P,9,12019,Regular
4JN18CS109,18ELEL17,38,52,90,P,10,12019,Regular
4JN18CS109,18EGH18,28,38,66,P,7,12019,Regular
4JN18CS110,18MAT11,30,35,65,P,7,12019,Regular
4JN18CS110,18PHY12,31,37,68,P,7,12019,Regular
4JN18CS110,18ELE13,29,23,52,P,6,12019,Regular
4JN18CS110,18CIV14,39,26,65,P,7,12019,Regular
4JN18CS110,18EGDL15,31,53,84,P,9,12019,Regular
4JN18CS110,18PHYL16,33,46,79,P,8,12019,Regular
4JN18CS110,18ELEL17,36,48,84,P,9,12019,Regular
4JN18CS110,18EGH18,30,38,68,P,7,12019,Regular
4JN18CS111,18MAT11,37,43,80,P,9,12019,Regular
4JN18CS111,18PHY12,35,47,82,P,9,12019,Regular
4JN18CS111,18ELE13,33,43,76,P,8,12019,Regular
4JN18CS111,18CIV14,38,32,70,P,8,12019,Regular
4JN18CS111,18EGDL15,36,38,74,P,8,12019,Regular
4JN18CS111,18PHYL16,34,50,84,P,9,12019,Regular
4JN18CS111,18ELEL17,35,53,88,P,9,12019,Regular
4JN18CS111,18EGH18,31,37,68,P,7,12019,Regular
4JN18CS112,18MAT11,30,41,71,P,8,12019,Regular
4JN18CS112,18PHY12,31,32,63,P,7,12019,Regular
4JN18CS112,18ELE13,35,43,78,P,8,12019,Regular
4JN18CS112,18CIV14,35,25,60,P,7,12019,Regular
4JN18CS112,18EGDL15,35,47,82,P,9,12019,Regular
4JN18CS112,18PHYL16,33,44,77,P,8,12019,Regular
4JN18CS112,18ELEL17,34,44,78,P,8,12019,Regular
4JN18CS112,18EGH18,29,35,64,P,7,12019,Regular
4JN18CS113,18MAT11,31,27,58,P,6,12019,Regular
